"College","Branch","Quota","Category","Gender","O.R.","C.R."
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","41321","41321"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1933","1933"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6893","7033"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","12063","15100"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","15166","15166"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8728","8854"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","9861","9861"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2191","2191"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","77419","108833"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","79820","79820"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","16778","18223"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","40862","50155"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","51723","58402"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","11430","13641"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","14211","14211"
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","3406","4585"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","46010","52178"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","47570","47570"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7948","8550"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15254","16748"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","17316","17316"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10188","10393"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","10794","10794"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3185","3185"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","113738","165412"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","128310","128310"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","24826","27406"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","53593","67489"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","59496","62685"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","14416","15645"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","20419","20419"
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","5316","5687"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","Gender-Neutral","604","1237"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","AI","EWS","Gender-Neutral","206","251"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","Gender-Neutral","157","286"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","Gender-Neutral","101","101"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","Gender-Neutral","1650","3552"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","HS","EWS","Gender-Neutral","363","560"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","HS","SC","Gender-Neutral","341","1588"
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)","HS","ST","Gender-Neutral","355","2145"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","40867","49360"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7563","7773"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8332","10083"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3450","4027"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","50006","67225"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","11949","12360"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","11943","14358"
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","11244","15492"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","31814","42599"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6502","7230"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8271","9482"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4163","4684"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","43277","57033"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","9221","11874"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","11980","14355"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","6513","13588"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","AI","OPEN","Gender-Neutral","46636","52976"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","AI","EWS","Gender-Neutral","8620","8620"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","AI","SC","Gender-Neutral","9138","10747"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","AI","ST","Gender-Neutral","5685","5685"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","HS","OPEN","Gender-Neutral","69585","78265"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","HS","EWS","Gender-Neutral","13582","14110"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","HS","SC","Gender-Neutral","19720","19720"
"Birla Institute of Technology, Mesra,  Ranchi","Chemistry (5 Years, Integrated Master of Science)","HS","ST","Gender-Neutral","15393","22300"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","31507","42253"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1846","1846"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6607","6840"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6870","8499"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3287","3413"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","43975","54485"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","9550","10160"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","9754","11383"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","3965","9093"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","409","10737"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","846","913"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1463","1713"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","198","198"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1925","3686"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","480","1284"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","10839","15551"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","966","974"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","2462","2951"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","5125","6489"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","1501","3685"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","13397","24765"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","3683","3848"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6153","7234"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2367","2514"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","26740","30177"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","5010","6173"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","8858","10046"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","5135","7419"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","12735","18834"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1353","1621"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","2739","3236"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","4882","6091"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2420","3167"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","18894","26656"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","4097","4981"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","7739","9483"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","4532","6954"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","AI","OPEN","Gender-Neutral","54352","59937"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","AI","EWS","Gender-Neutral","9337","9340"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","AI","SC","Gender-Neutral","11207","11335"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","AI","ST","Gender-Neutral","5626","5626"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","HS","OPEN","Gender-Neutral","78978","87283"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","HS","EWS","Gender-Neutral","13827","13827"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","HS","SC","Gender-Neutral","16917","16917"
"Birla Institute of Technology, Mesra,  Ranchi","Food Technology (5 Years, Integrated Master of Science)","HS","ST","Gender-Neutral","15571","15571"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","10753","11986"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1207","1207"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1751","1881"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3939","4693"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1898","2324"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","15866","18584"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","1524","1524"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","3097","3818"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6584","8152"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","4099","5336"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","AI","OPEN","Gender-Neutral","14455","25631"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","AI","EWS","Gender-Neutral","3864","4583"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","AI","SC","Gender-Neutral","8385","10153"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","AI","ST","Gender-Neutral","4436","5102"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","HS","OPEN","Gender-Neutral","31925","53296"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","HS","EWS","Gender-Neutral","9149","11540"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","HS","SC","Gender-Neutral","14684","18472"
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)","HS","ST","Gender-Neutral","13051","15996"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","22777","33378"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5180","5831"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7161","8942"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2345","3936"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","33982","42511"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","6440","7681"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","10623","11265"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","4685","8978"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","AI","OPEN","Gender-Neutral","33588","48575"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","AI","EWS","Gender-Neutral","7760","7760"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","AI","SC","Gender-Neutral","7851","10863"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","AI","ST","Gender-Neutral","3175","3175"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","HS","OPEN","Gender-Neutral","48813","70145"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","HS","EWS","Gender-Neutral","13677","14351"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","HS","SC","Gender-Neutral","20209","20209"
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)","HS","ST","Gender-Neutral","6539","23344"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34721","47640"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7607","7896"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9039","10710"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4425","5204"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","51964","60777"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","10027","11263"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","11816","14447"
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","9651","13968"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","AI","OPEN","Gender-Neutral","10980","28657"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","AI","EWS","Gender-Neutral","4881","5063"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","AI","SC","Gender-Neutral","7992","9722"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","AI","ST","Gender-Neutral","5539","5539"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","HS","OPEN","Gender-Neutral","49995","61197"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","HS","EWS","Gender-Neutral","12047","12047"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","HS","SC","Gender-Neutral","14609","14609"
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)","HS","ST","Gender-Neutral","11774","17473"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","36424","52120"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8162","8696"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14839","17791"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9403","10807"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","1882","4926"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","41208","71569"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10939","12007"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","19575","22909"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10290","12810"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4195","5676"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","52687","64735"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9844","10519"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","17867","21068"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10835","12393"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3874","5484"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","54477","77442"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","12069","12297"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","21596","23971"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9792","13060"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4955","5860"
